,Critical Cases,Diseased,Infected asymptomatic,Infected symptomatic,Isolated,Recovered,Susceptible,accumulated cases,case fatality rate,contact infectivity asymptomatic self,contact infectivity quarantine self,contact infectivity symptomatic self,contacts per person symptomatic self,critical cases recovery rate,death rate,deimmunization rate,first infection,fraction of symptomatic,incidence per 100000,infected asymptomatic recovery rate,infected critical case rate,infected symptomatic recovery rate,infection rate,infection rate asymptomatic self,infection rate quarantined self,infection rate symptomatic self,init total population,isolated critical case rate,isolated recovery rate,isolation rate asymptomatic,isolation rate symptomatic,new cases,non controlled population,symptomatic rate,total infected,total infection rate
271.0,236.8888517234269,210579.60820891545,3836.1415567805457,1582.4823302491927,0.0,4427286.99411216,3356477.884940242,2634220.788035155,0.07993999939769103,0.375,0.03749999999999999,0.1875,15.0,13.666664522505398,9.111109681670266,12298.019428089334,0,0.29204505853176,32927.759850439434,191.80707783902727,31.649646604983854,284.8468194448547,747.7536524865509,619.8944485311795,0.0,127.85920395537138,8000000,0.0,0.0,0.0,0.0,191.80707783902727,7789183.502939431,383.61415567805454,5418.623887029738,747.7536524865509
272.0,246.0062535858061,210588.8902996738,4013.49765736311,1651.513526693463,0.0,4415506.049601742,3367994.0426610094,2634416.916777168,0.07993757136865762,0.375,0.03749999999999999,0.1875,15.0,14.192668476104197,9.461778984069465,12265.294582227061,0,0.2915287319010826,32930.2114597146,200.67488286815552,33.03027053386926,297.2724348048233,784.6755642330988,650.7807329496984,0.0,133.89483128340046,8000000,0.0,0.0,0.0,0.0,200.67488286815552,7789165.103446808,401.34976573631104,5665.011184056573,784.6755642330988
273.0,255.6427628963664,210598.5327868366,4201.504481512132,1724.5978771922996,0.0,4403780.203420938,3379439.518670694,2634622.172588506,0.07993500357583508,0.375,0.03749999999999999,0.1875,15.0,14.748620936328829,9.832413957552554,12232.722787280383,0,0.2910172273111618,32932.77715735632,210.0752240756066,34.491957543846,310.42761789461395,823.8780819991915,683.5825103307828,0.0,140.2955716684087,8000000,0.0,0.0,0.0,0.0,210.0752240756066,7789145.824450336,420.1504481512132,5926.102358704431,823.8780819991915
274.0,265.8305828356098,210608.5562387486,4400.8688438420995,1801.9985943566028,0.0,4392110.634121742,3390812.1116185444,2634837.105195684,0.07993228720798173,0.375,0.03749999999999999,0.1875,15.0,15.336379778977486,10.224253185984992,12200.30731700484,0,0.29051057632788924,32935.463814946044,220.04344219210498,36.03997188713206,324.3597469841885,865.5162145074389,718.4304175344611,0.0,147.0857969729779,8000000,0.0,0.0,0.0,0.0,220.04344219210498,7789125.613178486,440.08688438420995,6202.867438198702,865.5162145074389
275.0,276.604161161403,210618.98250432283,4612.348321376842,1883.9975803212212,0.0,4380498.604378323,3402109.4630545625,2635062.3008999736,0.07992941283869777,0.375,0.03749999999999999,0.1875,15.0,15.957932374696325,10.638621583130885,12168.051678828675,0,0.2900088155448693,32938.27876124967,230.61741606884212,37.679951606424424,339.1195644578198,909.7562376796532,755.4646066335542,0.0,154.29163104609898,8000000,0.0,0.0,0.0,0.0,230.61741606884212,7789104.413334584,461.23483213768424,6496.345901698063,909.7562376796532
276.0,288.00035400866875,210629.83480243324,4836.755039357841,1970.89681423992,0.0,4368945.466994995,3413329.0459950324,2635298.385207551,0.07992637038171464,0.375,0.03749999999999999,0.1875,15.0,16.615405038961658,11.076936692641105,12135.959630541653,0,0.28951198689726254,32941.22981509438,241.83775196789207,39.41793628479841,354.76142656318564,956.7765358118755,794.8354559693367,0.0,161.9410798425388,8000000,0.0,0.0,0.0,0.0,241.83775196789207,7789082.164843626,483.67550393578415,6807.651853597761,956.7765358118755
277.0,300.05860212559054,210641.13781783936,5074.95973965335,2063.0198444330545,0.0,4357452.671361774,3424468.152634243,2635546.02565581,0.07992314904287243,0.375,0.03749999999999999,0.1875,15.0,17.3110731995533,11.540715466368868,12104.035198227151,0,0.2890201379998906,32944.32532069762,253.7479869826675,41.26039688866109,371.3435719979498,1006.7685041976297,836.7043330875177,0.0,170.064171110112,8000000,0.0,0.0,0.0,0.0,253.7479869826675,7789058.803580103,507.495973965335,7137.979584086404,1006.7685041976297
278.0,312.8211204737293,210652.91780413923,5327.896151315865,2160.7133927357495,0.0,4346021.770391065,3435523.88114034,2635805.93485045,0.07991973726855245,0.375,0.03749999999999999,0.1875,15.0,18.047372335022843,12.031581556681898,12072.282695530736,0,0.28853332251139424,32947.57418563063,266.39480756579326,43.21426785471499,388.9284106924349,1059.9375171237516,881.2444128449333,0.0,178.69310427881817,8000000,0.0,0.0,0.0,0.0,266.39480756579326,7789034.261075457,532.7896151315865,7488.609544051615,1059.9375171237516
279.0,326.33310218267314,210665.2026942832,5596.56568381898,2264.3490790440337,0.0,4334654.427971443,3446493.1214693,2636078.873728949,0.07991612269031997,0.375,0.03749999999999999,0.1875,15.0,18.826909741308064,12.551273160872045,12040.70674436512,0,0.28805160052636647,32950.985921611864,279.828284190949,45.28698158088068,407.58283422792607,1116.5039652901614,928.6415540780301,0.0,187.86241121213126,8000000,0.0,0.0,0.0,0.0,279.828284190949,7789008.464203605,559.656568381898,7860.9147628630135,1116.5039652901614
280.0,340.6429379159222,210678.02221922047,5882.042464458559,2374.325274512474,0.0,4323352.426976866,3457372.5401270976,2636365.6550670653,0.07991229206551817,0.375,0.03749999999999999,0.1875,15.0,19.65247718745705,13.1016514583047,12009.312297157961,0,0.28757503899752157,32954.57068833832,294.10212322292796,47.486505490249485,427.3785494122453,1176.7043668083188,979.0952383035828,0.0,197.609128504736,8000000,0.0,0.0,0.0,0.0,294.10212322292796,7788981.334842935,588.2042464458559,8256.367738971034,1176.7043668083188
281.0,355.802451773444,210691.40803529185,6185.478742306172,2491.0690923144793,0.0,4312117.677872416,3468158.5638059694,2636667.1472461456,0.07990823121354074,0.375,0.03749999999999999,0.1875,15.0,20.527064525390998,13.684709683594,11978.10466075671,0,0.2871037121900904,32958.33934057682,309.27393711530857,49.82138184628959,448.3924366166063,1240.7925560050653,1032.8195739733485,0.0,207.9729820317169,8000000,0.0,0.0,0.0,0.0,309.27393711530857,7788952.789513006,618.5478742306171,8676.547834620651,1240.7925560050653
282.0,371.867154927471,210705.39386102784,6508.110681928403,2615.0385253297372,0.0,4300952.227960237,3478847.361816619,2636984.2783001224,0.07990392494749902,0.375,0.03749999999999999,0.1875,15.0,21.45387432273871,14.30258288182581,11947.08952211177,0,0.28663770217078993,32962.30347875153,325.4055340964202,52.300770506594745,470.7069345593527,1309.0409542900488,1090.0443698195295,0.0,218.9965844705193,8000000,0.0,0.0,0.0,0.0,325.4055340964202,7788922.7389841145,650.8110681928404,9123.14920725814,1309.0409542900488
283.0,388.89651826127135,210720.01562405706,6851.2645708022455,2746.724740564291,0.0,4289858.271312354,3489434.827234037,2637318.040262275,0.0798993570009863,0.375,0.03749999999999999,0.1875,15.0,22.436337591996423,14.957558394664282,11916.27297586765,0,0.28617709933386243,32966.47550327844,342.5632285401123,54.93449481128582,494.4104533015724,1381.741927324886,1151.016280797394,0.0,230.72564652749207,8000000,0.0,0.0,0.0,0.0,342.5632285401123,7788891.087857759,685.1264570802246,9597.989311366537,1381.741927324886
284.0,406.95426535528986,210735.31161888177,7216.363464925701,2886.6545405283646,0.0,4278838.159439833,3499916.5566705507,2637669.4938330357,0.07989450994963106,0.375,0.03749999999999999,0.1875,15.0,23.478130693574414,15.65208712904961,11885.661553999536,0,0.28572200296683803,32970.86867291295,360.818173246285,57.7330908105673,519.5978172951056,1459.209232647744,1216.0000300438617,0.0,243.2092026038825,8000000,0.0,0.0,0.0,0.0,360.818173246285,7788857.734115838,721.63634649257,10103.018005454065,1459.209232647744
285.0,426.1086872405924,210751.32267632912,7604.934297497556,3035.3930021835085,0.0,4267894.412751022,3510287.828585804,2638039.7733913832,0.07988936512712,0.375,0.03749999999999999,0.1875,15.0,24.58319349464956,16.38879566309971,11855.262257641727,0,0.28527252185884283,32975.49716739229,380.2467148748778,60.70786004367018,546.3707403930315,1541.7795617426646,1285.2797101128624,0.0,256.49985162980204,8000000,0.0,0.0,0.0,0.0,380.2467148748778,7788822.568636507,760.4934297497556,10640.327299681065,1541.7795617426646
286.0,446.4329804151003,210768.09234554463,8018.615475665671,3193.546304409948,0.0,4257029.732854443,3520543.5800395976,2638430.092373561,0.07988390253536538,0.375,0.03749999999999999,0.1875,15.0,25.755748870101936,17.17049924673463,11825.08259126234,0,0.2848287749544415,32980.37615466952,400.93077378328354,63.870926088198964,574.8383347937906,1629.8141802807245,1359.1601665041085,0.0,270.65401377661595,8000000,0.0,0.0,0.0,0.0,400.93077378328354,7788785.474674116,801.8615475665671,11212.161780075618,1629.8141802807245
287.0,468.0056096926072,210785.66708945006,8459.164990153185,3361.76475521997,0.0,4246247.015765361,3530678.3817902,2638841.7490441715,0.07987810074848173,0.375,0.03749999999999999,0.1875,15.0,27.00032363611195,18.000215757407968,11795.130599348224,0,0.28439089205616863,32985.52186305214,422.9582495076593,67.2352951043994,605.1176559395947,1723.700669878685,1437.968466153019,0.0,285.7322037256658,8000000,0.0,0.0,0.0,0.0,422.9582495076593,7788746.327300934,845.9164990153185,11820.929745373156,1723.700669878685
288.0,490.9106975267282,210804.09649465408,8928.469061988359,3540.7460301336414,0.0,4235549.366078048,3540686.4116377207,2639276.1326858494,0.07987193681023823,0.375,0.03749999999999999,0.1875,15.0,28.321771011157395,18.881180674104932,11765.414905772355,0,0.2839590145790869,32990.95165857312,446.42345309941794,70.81492060267283,637.3342854240555,1823.8547741954599,1522.0554530744234,0.0,301.7993211210363,8000000,0.0,0.0,0.0,0.0,446.42345309941794,7788704.992807891,892.8469061988359,12469.215092122,1823.8547741954599
289.0,515.2384415200903,210823.43349686364,9428.55134949468,3731.2386332141623,0.0,4224940.11216906,3550561.4259099206,2639734.7302349773,0.07986538612464938,0.375,0.03749999999999999,0.1875,15.0,29.72529470308213,19.81686313538809,11735.944756025166,0,0.2835332963608675,32996.68412793722,471.427567474734,74.62477266428326,671.6229539785493,1930.7223514886662,1611.7973927262406,0.0,318.92495876242566,8000000,0.0,0.0,0.0,0.0,471.427567474734,7788661.328061689,942.855134949468,13159.789982708844,1930.7223514886662
290.0,541.0855618912627,210843.7346229156,9961.582737034889,3934.045592203122,0.0,4214422.822499814,3560296.728986212,2640219.133391977,0.07985842233937517,0.375,0.03749999999999999,0.1875,15.0,31.216474724495924,20.81098314966395,11706.730062499484,0,0.28311390453107,33002.73916739971,498.07913685174447,78.68091184406244,708.128206596562,2044.7814348493648,1707.5977058526362,0.0,337.18372899672875,8000000,0.0,0.0,0.0,0.0,498.07913685174447,7788615.179815264,996.1582737034889,13895.62832923801,2044.7814348493648
291.0,568.5557807257343,210865.0602506141,10529.891724619525,4150.028398965878,0.0,4204001.323089906,3569885.1407552417,2640731.046235761,0.07985101722161081,0.375,0.03749999999999999,0.1875,15.0,32.80129504186928,21.867530027912856,11677.781453027517,0,0.28270102044344647,33009.13807794701,526.4945862309762,83.00056797931757,747.0051118138581,2166.544400184367,1809.8887915457867,0.0,356.6556086385802,8000000,0.0,0.0,0.0,0.0,526.4945862309762,7788566.383968733,1052.9891724619524,14679.920123585403,2166.544400184367
292.0,597.7603348797521,210887.4748876316,11135.975434239808,4380.111206013949,0.0,4193679.716235166,3579318.9619021467,2641272.2933727736,0.07984314052616619,0.375,0.03749999999999999,0.1875,15.0,34.486173166139544,22.990782110759696,11649.110322875462,0,0.282294840675259,33015.90366715967,556.7987717119904,87.60222412027899,788.4200170825109,2296.5602405779814,1919.1339379929927,0.0,377.4263025849886,8000000,0.0,0.0,0.0,0.0,556.7987717119904,7788514.764777567,1113.5975434239808,15516.086640253758,2296.5602405779814
293.0,628.8185244335722,210911.04747080413,11782.511244496542,4625.2852891668335,0.0,4183462.400547083,3588589.9369240953,2641844.8286517784,0.0798347598554602,0.375,0.03749999999999999,0.1875,15.0,36.27799179424455,24.1853278628297,11620.728890408564,0,0.2818955780977218,33023.06035814723,589.125562224827,92.50570578333668,832.5513520500301,2435.4169438885433,2035.8293178079812,0.0,399.5876260805621,8000000,0.0,0.0,0.0,0.0,589.125562224827,7788460.134004842,1178.251124449654,16407.796533663375,2435.4169438885433
294.0,661.858298599516,210935.85168722374,12472.369059572995,4886.613785394409,0.0,4173354.0923922495,3597689.214777038,2642450.744475966,0.07982584051119379,0.375,0.03749999999999999,0.1875,15.0,38.184132611510535,25.456088407673697,11592.650256645138,0,0.2815034630218039,33030.63430594958,623.6184529786498,97.73227570788819,879.5904813709936,2583.7439682619506,2160.5060629319937,0.0,423.2379053299571,8000000,0.0,0.0,0.0,0.0,623.6184529786498,7788402.290014255,1247.2369059572995,17358.982844967402,2583.7439682619506
295.0,697.0168809751993,210961.96631860378,13208.62421161576,5165.236713478224,0.0,4163359.8488119505,3606607.3070634543,2643092.2817441374,0.07981634533751243,0.375,0.03749999999999999,0.1875,15.0,40.212512363953806,26.808341575969205,11564.888468922085,0,0.28111874442370655,33038.653521801716,660.4312105807879,103.30473426956448,929.7426084260803,2742.2148076104368,2293.7324117761273,0.0,448.48239583430944,8000000,0.0,0.0,0.0,0.0,660.4312105807879,7788341.016800499,1320.8624211615759,18373.860925093984,2742.2148076104368
296.0,734.4414359876926,210989.47561046833,13994.570986883933,5462.376283270566,0.0,4153485.0920029674,3615334.0436805002,2643771.840452404,0.07980623455553701,0.375,0.03749999999999999,0.1875,15.0,42.37162130698226,28.247747537988175,11537.458588897132,0,0.28074169125438514,33047.14800565505,699.7285493441966,109.24752566541133,983.2277309887019,2911.5496359370404,2436.1159184984836,0.0,475.433717438557,8000000,0.0,0.0,0.0,0.0,699.7285493441966,7788276.082953623,1399.4570986883932,19456.9472701545,2911.5496359370404
297.0,774.2897782933142,211018.46966777963,14833.736755310745,5779.342496927833,0.0,4143735.635440581,3623858.525861183,2644491.990987153,0.07979546558921864,0.375,0.03749999999999999,0.1875,15.0,44.67056413230659,29.780376088204388,11510.376765112725,0,0.28037259383748775,33056.14988733941,741.6868377655372,115.58684993855665,1040.28164944701,3092.518015604309,2588.305710998715,0.0,504.2123046055942,8000000,0.0,0.0,0.0,0.0,741.6868377655372,7788207.240554003,1483.3736755310745,20613.07925223858,3092.518015604309
298.0,816.7311267723354,211049.0448786905,15729.896670061356,6117.539042449981,0.0,4134117.7117236764,3632169.0765584237,2645255.4861386945,0.07978399288257819,0.375,0.03749999999999999,0.1875,15.0,47.11910346763473,31.412735645089825,11483.660310343546,0,0.28001176536002614,33065.693576733676,786.4948335030679,122.35078084899962,1101.1570276409966,3285.94165016038,2750.994780291796,0.0,534.9468698685839,8000000,0.0,0.0,0.0,0.0,786.4948335030679,7788134.223994611,1572.9896670061357,21847.43571251134,3285.94165016038
299.0,861.9469045788605,211081.30436816422,16687.088887893675,6478.469476058269,0.0,4124638.0022193994,3640253.188143979,2646065.2738629514,0.07977176770851527,0.375,0.03749999999999999,0.1875,15.0,49.7277060333958,33.15180402226387,11457.327783942776,0,0.27965954345997773,33075.81592328689,834.3544443946837,129.5693895211654,1166.1245056904884,3492.697157049526,2924.922279308802,0.0,567.7748777407242,8000000,0.0,0.0,0.0,0.0,834.3544443946837,7788056.74872733,1668.7088887893674,23165.558363951943,3492.697157049526
300.0,910.1315864628051,211115.3584832561,17709.630242221527,6863.7436852600085,0.0,4115303.668580771,3648097.467422101,2646924.510815621,0.07975873796952494,0.375,0.03749999999999999,0.1875,15.0,52.50759152670029,35.005061017800195,11431.39907939103,0,0.2793162919148017,33086.55638519526,885.4815121110763,137.27487370520018,1235.4738633468016,3713.7188293424288,3110.8758037753246,0.0,602.8430255671044,8000000,0.0,0.0,0.0,0.0,885.4815121110763,7787974.509930354,1770.9630242221526,24573.373927481534,3713.7188293424288
301.0,961.4935942609625,211151.32531189464,18802.132278284145,7275.084618737884,0.0,4106122.3862045924,3655687.5779923014,2647836.5766793336,0.07974484799084568,0.375,0.03749999999999999,0.1875,15.0,55.470784284286296,36.980522856190866,11405.89551723498,0,0.27898240243454375,33097.957208491665,940.1066139142073,145.50169237475768,1309.515231372819,3950.0013484121077,3309.6936215425194,0.0,640.3077268695882,8000000,0.0,0.0,0.0,0.0,940.1066139142073,7787887.181093916,1880.2132278284146,26077.21689702203,3950.0013484121077
302.0,1016.2562410434899,211189.33123702474,19969.51753324241,7714.335262300094,0.0,4097102.379688626,3663008.180037834,2648805.0892991535,0.07973003830678356,0.375,0.03749999999999999,0.1875,15.0,58.63016775250903,39.08677850167269,11380.839943579516,0,0.27865829656276064,33110.06361623942,998.4758766621205,154.28670524600187,1388.580347214017,4202.602401137911,3522.2668094926375,0.0,680.335591645274,8000000,0.0,0.0,0.0,0.0,998.4758766621205,7787794.412522003,1996.951753324241,27683.852795542505,4202.602401137911
303.0,1074.6587238846944,211229.51152798568,21217.03591281015,8183.465831856812,0.0,4088252.460335819,3670042.8676677155,2649833.92063515,0.07971424544122191,0.375,0.03749999999999999,0.1875,15.0,61.99954176257852,41.333027841719016,11356.256834266163,0,0.27834442768791295,33122.92400793938,1060.8517956405076,163.66931663713623,1473.0238497342261,4472.645145622913,3749.541248809422,0.0,723.1038968134914,8000000,0.0,0.0,0.0,0.0,1060.8517956405076,7787695.829748202,2121.703591281015,29400.501744666963,4472.645145622913
304.0,1136.9571645845692,211272.0109709838,22550.280979613726,8684.581144550362,0.0,4079582.065738842,3676774.104001498,2650927.2135324734,0.07969740168363765,0.375,0.03749999999999999,0.1875,15.0,65.59368257218668,43.72912171479113,11332.172404830117,0,0.2780412831671105,33136.59016915592,1127.5140489806863,173.69162289100726,1563.2246060190653,4761.320458442166,3992.5194198958106,0.0,768.8010385463551,8000000,0.0,0.0,0.0,0.0,1127.5140489806863,7787591.031864503,2255.0280979613726,31234.862124164087,4761.320458442166
305.0,1203.425696879636,211316.9845404788,23975.205926251998,9219.928117545449,0.0,4071101.3014598545,3683183.1542590605,2652089.3992991336,0.07967943486231023,0.375,0.03749999999999999,0.1875,15.0,69.42840558920976,46.28560372613985,11308.614726277374,0,0.2777493865631251,33151.117491239165,1198.7602963125998,184.398562350909,1659.5870611581809,5069.888883988852,4252.261927444457,0.0,817.6269565443955,8000000,0.0,0.0,0.0,0.0,1198.7602963125998,7787479.589762712,2397.5205926251997,33195.13404379744,5069.888883988852
306.0,1274.357597725454,211364.5981132299,25498.138957386895,9791.90333035047,0.0,4062820.9847974754,3689250.017203902,2653325.2160691554,0.07966026811683569,0.375,0.03749999999999999,0.1875,15.0,73.52063063800696,49.01375375867131,11285.613846659653,0,0.2774692999943776,33166.56520086444,1274.9069478693448,195.83806660700938,1762.5425994630846,5399.682192455437,4529.888674042194,0.0,869.7935184132429,8000000,0.0,0.0,0.0,0.0,1274.9069478693448,7787361.044289114,2549.8138957386896,35290.042287737364,5399.682192455437
307.0,1350.0664590832896,211415.02922663317,27125.79774952126,10403.060570645435,0.0,4054752.690604788,3694953.3553893985,2654639.727913633,0.0796398196725516,0.375,0.03749999999999999,0.1875,15.0,77.88844956249747,51.92563304166499,11263.201918346633,0,0.2772016265961172,33182.996598920414,1356.289887476063,208.06121141290873,1872.5509027161784,5752.104437302077,4826.579587159282,0.0,925.5248501427947,8000000,0.0,0.0,0.0,0.0,1356.289887476063,7787234.904314353,2712.579774952126,37528.8583201667,5752.104437302077
308.0,1430.8873952721785,211468.4678828187,28865.302593835902,11056.118265181876,0.0,4046908.799088064,3700270.424774895,2656038.3446441647,0.07961800262004486,0.375,0.03749999999999999,0.1875,15.0,82.55119588108722,55.03413058739148,11241.413330800178,0,0.27694701308920044,33200.47930805206,1443.2651296917952,221.12236530363754,1990.101287732738,6128.632385684887,5143.5747894119995,0.0,985.0575962728868,8000000,0.0,0.0,0.0,0.0,1443.2651296917952,7787100.644721977,2886.5302593835904,39921.42085901778,6128.632385684887
309.0,1517.178279324757,211525.11739975752,30724.18775604661,11753.96667613576,0.0,4039302.545474744,3705177.0044140588,2657526.8422316387,0.07959472470356342,0.375,0.03749999999999999,0.1875,15.0,87.52951611488983,58.353010743259894,11220.284848540956,0,0.2767061524506983,33219.085527895484,1536.2093878023304,235.07933352271522,2115.714001704437,6530.815176250672,5482.1740856108745,0.0,1048.6410906397975,8000000,0.0,0.0,0.0,0.0,1536.2093878023304,7786957.704320985,3072.418775604661,42478.15443218237,6530.815176250672
310.0,1609.3209998785458,211585.19531034032,32710.41050730018,12499.674719083185,0.0,4031948.0713903285,3709647.3270731354,2659111.3837381643,0.07956988812288675,0.375,0.03749999999999999,0.1875,15.0,92.84544230068532,61.896961533790225,11199.855753862024,0,0.2764797866779671,33238.89229672705,1635.520525365009,249.99349438166374,2249.9414494349735,6960.273038028788,5843.735622395332,0.0,1116.5374156334558,8000000,0.0,0.0,0.0,0.0,1635.520525365009,7786805.483689847,3271.041050730018,45210.085226383366,6960.273038028788
311.0,1707.7227279097528,211648.93431002196,34832.357191419214,13296.496231291949,0.0,4024860.4777261033,3713654.01181332,2660798.540630445,0.07954338935403739,0.375,0.03749999999999999,0.1875,15.0,98.5224650717165,65.68164338114434,11180.16799368362,0,0.2762687096347399,33259.98175788057,1741.6178595709607,265.92992462583896,2393.369321632551,7418.694882031178,6229.673557368504,0.0,1189.0213246626745,8000000,0.0,0.0,0.0,0.0,1741.6178595709607,7786643.342962135,3483.2357191419214,48128.85342271117,7418.694882031178
312.0,1812.8171800390269,211716.58325316905,37098.845596329804,14147.875488076508,0.0,4018055.878711963,3717167.999770487,2662595.3143088226,0.07951511899514031,0.375,0.03749999999999999,0.1875,15.0,104.58560654071307,69.72373769380873,11161.266329755454,0,0.2760737699642118,33282.441428860286,1854.94227981649,282.95750976153016,2546.6175878537715,7907.834553890098,6641.454554845487,0.0,1266.3799990446103,8000000,0.0,0.0,0.0,0.0,1854.94227981649,7786470.599566856,3709.88455963298,51246.72108440631,7907.834553890098
313.0,1925.0658621725113,211788.40819768145,39519.12279159844,15057.451730393983,0.0,4011551.456830103,3720158.4945881134,2664509.1576470546,0.07948496164475757,0.375,0.03749999999999999,0.1875,15.0,111.06149204841411,74.04099469894274,11143.198491194731,0,0.27589587404988863,33306.36447058818,1975.9561395799221,301.1490346078797,2710.341311470917,8429.50551184951,7080.592905008865,0.0,1348.9126068406438,8000000,0.0,0.0,0.0,0.0,1975.9561395799221,7786286.525940209,3951.9122791598443,54576.57452199243,8429.50551184951
314.0,2044.9592738526574,211864.69349677023,42102.85748042708,16029.062428590956,0.0,4005365.518114766,3722592.9092056546,2666547.9962931643,0.0794527958211473,0.375,0.03749999999999999,0.1875,15.0,117.97841964534561,78.65227976356375,11126.015328096573,0,0.2757359890001561,33331.849953664554,2105.142874021354,320.5812485718192,2885.231237146372,8985.573670291957,7548.644042980991,0.0,1436.929627310965,8000000,0.0,0.0,0.0,0.0,2105.142874021354,7786090.347229439,4210.285748042708,58131.91990901804,8985.573670291957
315.0,2173.0180498498557,211945.74293595165,44860.125794542306,17066.744965274884,0.0,3999517.5472797677,3724436.820974675,2668720.249431258,0.07941849393210858,0.375,0.03749999999999999,0.1875,15.0,125.36642595287627,83.57761730191753,11109.77096466602,0,0.27559514562697834,33359.00311789072,2243.0062897271155,341.3348993054977,3072.014093749479,9577.94812556214,8047.196224824948,0.0,1530.7519007371905,8000000,0.0,0.0,0.0,0.0,2243.0062897271155,7785881.2390142605,4486.012579454231,61926.87075981719,9577.94812556214
316.0,2309.794011201205,212031.88091232986,47801.38933620201,18174.736374860106,0.0,3994028.26199804,3725653.9373674276,2671034.8496475336,0.079381922306371,0.375,0.03749999999999999,0.1875,15.0,133.2573468000695,88.83823120004637,11094.522949994556,0,0.27547444138285887,33387.93562059417,2390.0694668101005,363.4947274972021,3271.4525474748193,10208.569459239208,8577.860099757709,0.0,1630.7093594815,8000000,0.0,0.0,0.0,0.0,2390.0694668101005,7785658.32507653,4780.138933620201,65976.12571106211,10208.569459239208
317.0,2455.8710930774464,212123.45365208556,50937.46414595156,19357.47072879678,0.0,3988919.665525405,3726206.0748547446,2673501.2614808274,0.07934294129885405,0.375,0.03749999999999999,0.1875,15.0,141.68487075446805,94.45658050297871,11080.332404237237,0,0.27537504321311285,33418.76576851035,2546.873207297578,387.14941457593557,3484.3447311834207,10879.395295618282,9142.255903152893,0.0,1737.139392465389,8000000,0.0,0.0,0.0,0.0,2546.873207297578,7785420.675254898,5093.746414595156,70294.93487474835,10879.395295618282
318.0,2611.866111525094,212220.83046073318,54279.47915176802,20619.573704447066,0.0,3984215.0967136,3726053.1538579916,2676129.498168985,0.07930140548352957,0.375,0.03749999999999999,0.1875,15.0,150.68458335721695,100.4563889048113,11067.264157537778,0,0.27529819027258984,33451.618727112305,2713.973957588401,412.3914740889413,3711.523266800472,11592.382776744322,9741.997984784692,0.0,1850.384791959631,8000000,0.0,0.0,0.0,0.0,2713.973957588401,7785167.303427807,5427.947915176802,74899.05285621509,11592.382776744322
319.0,2778.4293252952966,212324.4049991381,57838.8225400727,21965.853822948764,0.0,3979939.2762951786,3725153.2130174334,2678930.1360271494,0.07925716394904384,0.375,0.03749999999999999,0.1875,15.0,160.2939995362671,106.8626663575114,11055.386878597717,0,0.2752451964472464,33486.626700339366,2891.9411270036353,439.3170764589753,3953.8536881307773,12349.467612042383,10378.676383113043,0.0,1970.7912289293392,8000000,0.0,0.0,0.0,0.0,2891.9411270036353,7784897.165675634,5783.882254007271,79804.67636302147,12349.467612042383
320.0,2956.244742661499,212434.596576487,61627.07438846173,23401.28978849674,0.0,3976118.3481457196,3723462.4463582397,2681914.325813617,0.07921006071364355,0.375,0.03749999999999999,0.1875,15.0,170.55258130739418,113.70172087159611,11044.773189293666,0,0.27521745261139774,33523.92907267021,3081.3537194230867,468.02579576993475,4212.232161929413,13152.53936296534,11053.835161483821,0.0,2098.7042014815192,8000000,0.0,0.0,0.0,0.0,3081.3537194230867,7784609.158680918,6162.707438846173,85028.36417695848,13152.53936296534
321.0,3146.030116398511,212551.85144934856,65655.9238222371,24931.013310020844,0.0,3972779.9140377115,3720935.2672643485,2685093.800353835,0.07915993527724767,0.375,0.03749999999999999,0.1875,15.0,181.50173748452946,121.00115832301965,11035.499761215866,0,0.27521642854114037,33563.67250442294,3282.7961911118555,498.6202662004169,4487.582395803753,14003.412639115135,11768.947238528463,0.0,2234.4654005866723,8000000,0.0,0.0,0.0,0.0,3282.7961911118555,7784302.118434317,6565.592382223711,90586.93713225795,14003.412639115135
322.0,3348.5365630330452,212676.64411364507,69937.06891205243,26560.286738507537,0.0,3969953.0601975485,3717524.4034752776,2688480.8776049563,0.07910662332964365,0.375,0.03749999999999999,0.1875,15.0,193.1848017134449,128.7898678089633,11027.647389437634,0,0.27524367439340713,33606.01097006196,3496.853445602622,531.2057347701508,4780.851612931357,14903.793914371372,12525.385475746889,0.0,2378.408438624483,8000000,0.0,0.0,0.0,0.0,3496.853445602622,7783974.819323386,6993.706891205244,96497.35565055997,14903.793914371372
323.0,3564.5477352082708,212809.47857375935,74482.09753026397,28294.474812065695,0.0,3967668.3737650164,3713181.0275837486,2692088.4582540393,0.07904995763466757,0.375,0.03749999999999999,0.1875,15.0,205.64698472355408,137.0979898157027,11021.301038236157,0,0.2753008216485568,33651.10572817549,3724.1048765131986,565.889496241314,5093.005466171826,15855.243723419222,13324.38983348597,0.0,2530.853889933253,8000000,0.0,0.0,0.0,0.0,3724.1048765131986,7783625.973691095,7448.209753026397,102776.57234232966,15855.243723419222
